family,seed,budget,samples,method,released,winding,received_winding,wrong_release,derivative_bound,minimum_margin
multimode,15,16,16,bounded_tube,True,-1,-1,False,1.54,0.4609907210783404
multimode,15,32,32,polygon,True,-1,-1,False,1.54,0.6175933753545094
multimode,15,32,32,bounded_tube,True,-1,-1,False,1.54,0.6175933753545094
multimode,16,8,8,polygon,True,1,1,False,1.54,0.07746888936434226
multimode,16,8,8,bounded_tube,True,1,1,False,1.54,0.07746888936434226
multimode,16,16,16,polygon,True,1,1,False,1.54,0.34187454283367436
multimode,16,16,16,bounded_tube,True,1,1,False,1.54,0.34187454283367436
multimode,16,32,32,polygon,True,1,1,False,1.54,0.5041144476869696
multimode,16,32,32,bounded_tube,True,1,1,False,1.54,0.5041144476869696
multimode,17,8,8,polygon,True,-1,-1,False,1.54,0.11353352432734964
multimode,17,8,8,bounded_tube,True,-1,-1,False,1.54,0.11353352432734964
multimode,17,16,16,polygon,True,-1,-1,False,1.54,0.38520267807495745
multimode,17,16,16,bounded_tube,True,-1,-1,False,1.54,0.38520267807495745
multimode,17,32,32,polygon,True,-1,-1,False,1.54,0.5615966801229768
multimode,17,32,32,bounded_tube,True,-1,-1,False,1.54,0.5615966801229768
multimode,18,8,8,polygon,True,1,1,False,1.54,0.06503872805348354
multimode,18,8,8,bounded_tube,True,1,1,False,1.54,0.06503872805348354
multimode,18,16,16,polygon,True,1,1,False,1.54,0.3642302512261332
multimode,18,16,16,bounded_tube,True,1,1,False,1.54,0.3642302512261332
multimode,18,32,32,polygon,True,1,1,False,1.54,0.5148190334639747
multimode,18,32,32,bounded_tube,True,1,1,False,1.54,0.5148190334639747
multimode,19,8,8,polygon,True,-1,-1,False,1.54,0.15609276383039317
multimode,19,8,8,bounded_tube,True,-1,-1,False,1.54,0.15609276383039317
multimode,19,16,16,polygon,True,-1,-1,False,1.54,0.450226474543742
multimode,19,16,16,bounded_tube,True,-1,-1,False,1.54,0.450226474543742
multimode,19,32,32,polygon,True,-1,-1,False,1.54,0.5688409493685751
multimode,19,32,32,bounded_tube,True,-1,-1,False,1.54,0.5688409493685751
multimode,20,8,8,polygon,True,1,1,False,1.54,0.10986269143333849
multimode,20,8,8,bounded_tube,True,1,1,False,1.54,0.10986269143333849
multimode,20,16,16,polygon,True,1,1,False,1.54,0.38081779797110904
multimode,20,16,16,bounded_tube,True,1,1,False,1.54,0.38081779797110904
multimode,20,32,32,polygon,True,1,1,False,1.54,0.5040790554337145
multimode,20,32,32,bounded_tube,True,1,1,False,1.54,0.5040790554337145
multimode,21,8,8,polygon,True,-1,-1,False,1.54,0.10125853279703212
multimode,21,8,8,bounded_tube,True,-1,-1,False,1.54,0.10125853279703212
multimode,21,16,16,polygon,True,-1,-1,False,1.54,0.3835111369886375
multimode,21,16,16,bounded_tube,True,-1,-1,False,1.54,0.3835111369886375
multimode,21,32,32,polygon,True,-1,-1,False,1.54,0.5404473362298572
multimode,21,32,32,bounded_tube,True,-1,-1,False,1.54,0.5404473362298572
multimode,22,8,8,polygon,True,1,1,False,1.54,0.08641329154381305
multimode,22,8,8,bounded_tube,True,1,1,False,1.54,0.08641329154381305
multimode,22,16,16,polygon,True,1,1,False,1.54,0.341566865304855
multimode,22,16,16,bounded_tube,True,1,1,False,1.54,0.341566865304855
multimode,22,32,32,polygon,True,1,1,False,1.54,0.4989665276196675
multimode,22,32,32,bounded_tube,True,1,1,False,1.54,0.4989665276196675
multimode,23,8,8,polygon,True,-1,-1,False,1.54,0.10235182742106408
multimode,23,8,8,bounded_tube,True,-1,-1,False,1.54,0.10235182742106408
multimode,23,16,16,polygon,True,-1,-1,False,1.54,0.37092440374193825
multimode,23,16,16,bounded_tube,True,-1,-1,False,1.54,0.37092440374193825
multimode,23,32,32,polygon,True,-1,-1,False,1.54,0.5283275744782179
multimode,23,32,32,bounded_tube,True,-1,-1,False,1.54,0.5283275744782179
multimode,24,8,8,polygon,True,1,1,False,1.54,0.057293207873402974
multimode,24,8,8,bounded_tube,True,1,1,False,1.54,0.057293207873402974
multimode,24,16,16,polygon,True,1,1,False,1.54,0.34714725040681427
multimode,24,16,16,bounded_tube,True,1,1,False,1.54,0.34714725040681427
multimode,24,32,32,polygon,True,1,1,False,1.54,0.48137460331572246
multimode,24,32,32,bounded_tube,True,1,1,False,1.54,0.48137460331572246
multimode,25,8,8,polygon,True,-1,-1,False,1.54,0.09118239691636387
multimode,25,8,8,bounded_tube,True,-1,-1,False,1.54,0.09118239691636387
multimode,25,16,16,polygon,True,-1,-1,False,1.54,0.3475906937853015
multimode,25,16,16,bounded_tube,True,-1,-1,False,1.54,0.3475906937853015
multimode,25,32,32,polygon,True,-1,-1,False,1.54,0.48358767401733826
multimode,25,32,32,bounded_tube,True,-1,-1,False,1.54,0.48358767401733826
multimode,26,8,8,polygon,True,1,1,False,1.54,0.04993962064150259
multimode,26,8,8,bounded_tube,True,1,1,False,1.54,0.04993962064150259
multimode,26,16,16,polygon,True,1,1,False,1.54,0.32914933619289155
multimode,26,16,16,bounded_tube,True,1,1,False,1.54,0.32914933619289155
multimode,26,32,32,polygon,True,1,1,False,1.54,0.4711877588308345
multimode,26,32,32,bounded_tube,True,1,1,False,1.54,0.4711877588308345
multimode,27,8,8,polygon,True,-1,-1,False,1.54,0.18109179700102818
multimode,27,8,8,bounded_tube,True,-1,-1,False,1.54,0.18109179700102818
multimode,27,16,16,polygon,True,-1,-1,False,1.54,0.48256783757978117
multimode,27,16,16,bounded_tube,True,-1,-1,False,1.54,0.48256783757978117
multimode,27,32,32,polygon,True,-1,-1,False,1.54,0.6167317452375709
multimode,27,32,32,bounded_tube,True,-1,-1,False,1.54,0.6167317452375709
multimode,28,8,8,polygon,True,1,1,False,1.54,0.0674501557941235
multimode,28,8,8,bounded_tube,True,1,1,False,1.54,0.0674501557941235
multimode,28,16,16,polygon,True,1,1,False,1.54,0.3450171920267373
multimode,28,16,16,bounded_tube,True,1,1,False,1.54,0.3450171920267373
multimode,28,32,32,polygon,True,1,1,False,1.54,0.4805273697472032
multimode,28,32,32,bounded_tube,True,1,1,False,1.54,0.4805273697472032
multimode,29,8,8,polygon,True,-1,-1,False,1.54,0.12104491142442608
multimode,29,8,8,bounded_tube,True,-1,-1,False,1.54,0.12104491142442608
multimode,29,16,16,polygon,True,-1,-1,False,1.54,0.4688107472031178
multimode,29,16,16,bounded_tube,True,-1,-1,False,1.54,0.4688107472031178
multimode,29,32,32,polygon,True,-1,-1,False,1.54,0.5987985541110876
multimode,29,32,32,bounded_tube,True,-1,-1,False,1.54,0.5987985541110876
multimode,30,8,8,polygon,True,1,1,False,1.54,0.06778572827158191
multimode,30,8,8,bounded_tube,True,1,1,False,1.54,0.06778572827158191
multimode,30,16,16,polygon,True,1,1,False,1.54,0.37385637844027997
multimode,30,16,16,bounded_tube,True,1,1,False,1.54,0.37385637844027997
multimode,30,32,32,polygon,True,1,1,False,1.54,0.5300215848390266
multimode,30,32,32,bounded_tube,True,1,1,False,1.54,0.5300215848390266
multimode,31,8,8,polygon,True,-1,-1,False,1.54,0.0430046037608226
multimode,31,8,8,bounded_tube,True,-1,-1,False,1.54,0.0430046037608226
multimode,31,16,16,polygon,True,-1,-1,False,1.54,0.3461707460971315
multimode,31,16,16,bounded_tube,True,-1,-1,False,1.54,0.3461707460971315
multimode,31,32,32,polygon,True,-1,-1,False,1.54,0.4778520386670171
multimode,31,32,32,bounded_tube,True,-1,-1,False,1.54,0.4778520386670171
multimode,32,8,8,polygon,True,1,1,False,1.54,0.055986506721861784
multimode,32,8,8,bounded_tube,True,1,1,False,1.54,0.055986506721861784
multimode,32,16,16,polygon,True,1,1,False,1.54,0.3316774646414429
multimode,32,16,16,bounded_tube,True,1,1,False,1.54,0.3316774646414429
multimode,32,32,32,polygon,True,1,1,False,1.54,0.5073378728143275
multimode,32,32,32,bounded_tube,True,1,1,False,1.54,0.5073378728143275
multimode,33,8,8,polygon,True,-1,-1,False,1.54,0.06140819332247327
multimode,33,8,8,bounded_tube,True,-1,-1,False,1.54,0.06140819332247327
multimode,33,16,16,polygon,True,-1,-1,False,1.54,0.39540970856725066
multimode,33,16,16,bounded_tube,True,-1,-1,False,1.54,0.39540970856725066
multimode,33,32,32,polygon,True,-1,-1,False,1.54,0.5240419205410939
multimode,33,32,32,bounded_tube,True,-1,-1,False,1.54,0.5240419205410939
multimode,34,8,8,polygon,True,1,1,False,1.54,0.063055689032534
multimode,34,8,8,bounded_tube,True,1,1,False,1.54,0.063055689032534
multimode,34,16,16,polygon,True,1,1,False,1.54,0.351461283641366
multimode,34,16,16,bounded_tube,True,1,1,False,1.54,0.351461283641366
multimode,34,32,32,polygon,True,1,1,False,1.54,0.4651086085364321
multimode,34,32,32,bounded_tube,True,1,1,False,1.54,0.4651086085364321
multimode,35,8,8,polygon,True,-1,-1,False,1.54,0.06030487003908214
multimode,35,8,8,bounded_tube,True,-1,-1,False,1.54,0.06030487003908214
multimode,35,16,16,polygon,True,-1,-1,False,1.54,0.3421960535541463
multimode,35,16,16,bounded_tube,True,-1,-1,False,1.54,0.3421960535541463
multimode,35,32,32,polygon,True,-1,-1,False,1.54,0.4868317412422368
multimode,35,32,32,bounded_tube,True,-1,-1,False,1.54,0.4868317412422368
multimode,36,8,8,polygon,True,1,1,False,1.54,0.09264037888357579
multimode,36,8,8,bounded_tube,True,1,1,False,1.54,0.09264037888357579
multimode,36,16,16,polygon,True,1,1,False,1.54,0.3636460681538969
multimode,36,16,16,bounded_tube,True,1,1,False,1.54,0.3636460681538969
multimode,36,32,32,polygon,True,1,1,False,1.54,0.5125483745169357
multimode,36,32,32,bounded_tube,True,1,1,False,1.54,0.5125483745169357
multimode,37,8,8,polygon,True,-1,-1,False,1.54,0.1716893048348601
multimode,37,8,8,bounded_tube,True,-1,-1,False,1.54,0.1716893048348601
multimode,37,16,16,polygon,True,-1,-1,False,1.54,0.4747941034150456
multimode,37,16,16,bounded_tube,True,-1,-1,False,1.54,0.4747941034150456
multimode,37,32,32,polygon,True,-1,-1,False,1.54,0.6216506761860324
multimode,37,32,32,bounded_tube,True,-1,-1,False,1.54,0.6216506761860324
multimode,38,8,8,polygon,True,1,1,False,1.54,0.045523731924416166
multimode,38,8,8,bounded_tube,True,1,1,False,1.54,0.045523731924416166
multimode,38,16,16,polygon,True,1,1,False,1.54,0.3150558148784849
multimode,38,16,16,bounded_tube,True,1,1,False,1.54,0.3150558148784849
multimode,38,32,32,polygon,True,1,1,False,1.54,0.4660555645203257
multimode,38,32,32,bounded_tube,True,1,1,False,1.54,0.4660555645203257
multimode,39,8,8,polygon,True,-1,-1,False,1.54,0.04624872125078383
multimode,39,8,8,bounded_tube,True,-1,-1,False,1.54,0.04624872125078383
multimode,39,16,16,polygon,True,-1,-1,False,1.54,0.36027488152543374
multimode,39,16,16,bounded_tube,True,-1,-1,False,1.54,0.36027488152543374
multimode,39,32,32,polygon,True,-1,-1,False,1.54,0.5052370132271475
multimode,39,32,32,bounded_tube,True,-1,-1,False,1.54,0.5052370132271475
